,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
134846,INTERMUNICIPAL,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:02:00,1.0333333333333334,30.664170180669984,29.675003400648368
134983,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,02:40:00,2.6666666666666665,14.5810787377825,5.467904526668438
135078,Transmilenio,4.9084118,5.0252154,-73.9416075,-74.0011074,01:44:00,1.7333333333333334,14.5810787377825,8.412160810259135
135089,MOTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
135091,MOTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
135293,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
135295,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
135300,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
135387,TPC-SITP,4.68703526531,5.0252154,-74.0799430323,-74.0011074,02:36:00,2.6,38.64832616908827,14.864740834264719
135391,TPC-SITP,4.6825910035314,5.0252154,-74.043413566121,-74.0011074,02:16:00,2.2666666666666666,38.42841173659023,16.953711060260396
137392,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,01:30:00,1.5,14.5810787377825,9.720719158521666
137394,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,01:30:00,1.5,14.5810787377825,9.720719158521666
137410,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
137412,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
137452,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:40:00,0.6666666666666666,14.5810787377825,21.87161810667375
137454,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:29:00,0.48333333333333334,14.5810787377825,30.167749112653446
137725,Transmilenio,4.6679473825039,5.0252154,-74.051474378119,-74.0011074,02:47:00,2.783333333333333,40.16142473204966,14.429254394748382
137730,ESPECIAL,4.6316648689221,5.0252154,-74.060285412798,-74.0011074,02:48:00,2.8,44.298951685870634,15.821054173525228
137734,ESPECIAL,4.4914494,5.0252154,-74.259146,-74.0011074,01:28:00,1.4666666666666668,65.95454600615756,44.96900864056197
138864,ESPECIAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
139056,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:30:00,1.5,16.15223659900027,10.768157732666845
139058,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:15:00,1.25,16.15223659900027,12.921789279200215
139060,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
139346,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:37:00,1.6166666666666667,18.57642995976313,11.490575232843172
139348,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,02:00:00,2.0,18.57642995976313,9.288214979881564
139418,TAXI,4.9191986,5.0252154,-74.0257644,-74.0011074,00:16:00,0.26666666666666666,12.114400517096264,45.42900193911099
139424,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
139426,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,02:49:00,2.8166666666666664,12.114400517096264,4.300970597785656
139643,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:32:00,1.5333333333333332,16.15223659900027,10.534067347174089
139804,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
139936,INTERMUNICIPAL,4.6822239230028,5.0252154,-74.0942674294,-74.0011074,03:00:00,3.0,39.55526315851167,13.18508771950389
139978,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:32:00,1.5333333333333332,16.15223659900027,10.534067347174089
140006,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:20:00,1.3333333333333333,14.5810787377825,10.935809053336875
140325,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:16:00,0.26666666666666666,12.114400517096264,45.42900193911099
140408,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:24:00,0.4,12.114400517096264,30.28600129274066
140510,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,02:53:00,2.8833333333333333,11.944659455042787,4.142656458396343
140512,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,02:18:00,2.3,11.944659455042787,5.19333019784469
140521,AUTO,4.5866528689533,5.0252154,-74.081724975084,-74.0011074,01:56:16,1.9377777777777778,49.63290746471815,25.613312338444
140738,MOTO,4.9956821,5.0252154,-73.8733368,-74.0011074,00:59:00,0.9833333333333333,14.545440079022296,14.791972961717589
140747,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
140749,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140751,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:13:00,0.21666666666666667,12.114400517096264,55.912617771213526
140753,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:09:00,0.15,12.114400517096264,80.7626701139751
140755,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:14:00,0.23333333333333334,12.114400517096264,51.91885935898399
140757,TAXI,4.9191986,5.0252154,-74.0257644,-74.0011074,00:20:00,0.3333333333333333,12.114400517096264,36.34320155128879
140759,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,02:12:00,2.2,12.114400517096264,5.506545689589211
140761,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
140763,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140767,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140769,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140771,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140773,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140775,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140779,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,01:43:00,1.7166666666666668,12.114400517096264,7.0569323400560755
140783,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:16:00,0.26666666666666666,12.114400517096264,45.42900193911099
140789,MOTO,4.9191986,5.0252154,-74.0257644,-74.0011074,02:31:00,2.5166666666666666,12.114400517096264,4.8136690796409
140791,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140793,TPC-SITP,4.9191986,5.0252154,-74.0257644,-74.0011074,02:07:00,2.1166666666666667,12.114400517096264,5.723338826974613
140801,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,02:25:00,2.4166666666666665,12.114400517096264,5.012855386384661
140803,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:59:00,0.9833333333333333,12.114400517096264,12.319729339419931
140805,PEATON,4.9191986,5.0252154,-74.0257644,-74.0011074,00:11:00,0.18333333333333332,12.114400517096264,66.07854827507053
141045,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:40:00,0.6666666666666666,14.5810787377825,21.87161810667375
141086,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:50:00,0.8333333333333334,11.944659455042787,14.333591346051344
141092,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:50:00,1.8333333333333335,11.944659455042787,6.515268793659701
141118,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,02:18:00,2.3,14.5810787377825,6.339599451209783
141120,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:51:18,1.855,14.5810787377825,7.8604198047345015
141122,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:51:15,1.8541666666666667,18.57642995976313,10.018748742344158
141219,Transmilenio,4.558104057123,5.0252154,-74.107466007657,-74.0011074,03:40:00,3.6666666666666665,53.320378929773604,14.541921526301893
141271,ESPECIAL,4.8160984,5.0252154,-74.3536111,-74.0011074,01:01:00,1.0166666666666666,45.501603820564085,44.755675889079434
141298,"BICICLETA, BICICLETA CON MOTOR",4.8160984,5.0252154,-74.3536111,-74.0011074,03:02:00,3.033333333333333,45.501603820564085,15.000528732054095
141407,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:50:00,1.8333333333333335,12.114400517096264,6.607854827507053
141409,MOTO,4.705716073966,5.0252154,-74.048834750886,-74.0011074,01:55:00,1.9166666666666665,35.958364695348884,18.760885928008115
141424,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:50:57,1.8491666666666668,12.114400517096264,6.551275628893878
141480,PEATON,4.59406344369,5.0252154,-74.090512538002,-74.0011074,00:30:00,0.5,49.009604381540704,98.01920876308141
141595,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:44:44,1.7455555555555555,11.944659455042787,6.842898478382246
141721,MOTO,4.5912649625046535,5.0252154,-74.19382448096786,-74.0011074,02:33:00,2.55,52.82603021351347,20.716090279809205
141723,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,02:53:00,2.8833333333333333,18.57642995976313,6.442692471594149
141731,Transmilenio,4.6376578901051,5.0252154,-74.063415491636,-74.0011074,02:11:00,2.183333333333333,43.692858024154575,20.011996041597516
141737,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
142219,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:50:00,0.8333333333333334,14.5810787377825,17.497294485338998
142238,AUTO,4.8160984,5.0252154,-74.3536111,-74.0011074,01:01:00,1.0166666666666666,45.501603820564085,44.755675889079434
142290,AUTO,4.8160984,5.0252154,-74.3536111,-74.0011074,01:01:00,1.0166666666666666,45.501603820564085,44.755675889079434
142292,AUTO,4.8160984,5.0252154,-74.3536111,-74.0011074,01:01:00,1.0166666666666666,45.501603820564085,44.755675889079434
142314,MOTO,4.8160984,5.0252154,-74.3536111,-74.0011074,03:00:00,3.0,45.501603820564085,15.167201273521362
142334,AUTO,4.8160984,5.0252154,-74.3536111,-74.0011074,01:01:00,1.0166666666666666,45.501603820564085,44.755675889079434
142384,INTERMUNICIPAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:15:00,1.25,16.15223659900027,12.921789279200215
143273,PEATON,4.5974158299772,5.0252154,-74.075841887609,-74.0011074,10:40:00,10.666666666666666,48.33866979143603,4.5317502929471285
144043,ESPECIAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:20:00,1.3333333333333333,11.944659455042787,8.958494591282092
144047,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:40:00,0.6666666666666666,14.5810787377825,21.87161810667375
144253,TPC-SITP,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
144260,TPC-SITP,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
144641,AUTO,4.7200905,5.0252154,-73.9691749,-74.0011074,01:00:00,1.0,34.1505566169071,34.1505566169071
144644,AUTO,4.7200905,5.0252154,-73.9691749,-74.0011074,01:00:00,1.0,34.1505566169071,34.1505566169071
144744,"BICICLETA, BICICLETA CON MOTOR",4.9191986,5.0252154,-74.0257644,-74.0011074,01:48:00,1.8,12.114400517096264,6.730222509497924
144821,"BICICLETA, BICICLETA CON MOTOR",4.9084118,5.0252154,-73.9416075,-74.0011074,01:58:00,1.9666666666666668,14.5810787377825,7.414107832770762
